source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text,story_index,draft_id,draft_status
map,315,,4,EV004,1,61,101,show_text,\dxn[Eda]¡Aquellos que trato de igual a igual por quienes son!,251,\dxn[Eda]Mereka yang saya perlakukan setara dengan siapa mereka!,machine_draft
map,315,,4,EV004,1,69,101,show_text,\dxn[Hakan]Compañeros que luego te abandonan cuando más los necesitas.,251,\dxn[Hakan]Sahabat yang kemudian meninggalkanmu saat kamu sangat membutuhkannya.,machine_draft
map,315,,4,EV004,1,73,101,show_text,\dxn[Eda]No todo es blanco o negro...,251,\dxn[Eda]Tidak semuanya hitam atau putih...,machine_draft
map,315,,4,EV004,1,78,101,show_text,"\dxn[Eda]Hay alguien a quien quiero que también me ha hecho daño, ¿sabes?",251,"\dxn[Eda]Ada orang yang kucintai yang juga pernah menyakitiku, lho?",machine_draft
map,315,,4,EV004,1,85,101,show_text,"\dxn[Eda]Sin embargo, me hizo daño porque no supe ver su perspectiva, y eso es culpa mía.",251,"\dxn[Eda]Namun, itu menyakitkan saya karena saya tidak tahu bagaimana melihat sudut pandangnya, dan itu salah saya.",machine_draft
map,315,,4,EV004,1,96,101,show_text,\sh\dxn[Eda]¡He aprendido... que es mi responsabilidad aceptarlo! ¡No tiene sentido sufirirlo!,251,\sh\dxn[Eda]Saya telah belajar... bahwa adalah tanggung jawab saya untuk menerimanya! Tidak ada gunanya menderita!,machine_draft
map,315,,4,EV004,1,105,101,show_text,"\dxn[Hakan]¡A mí no me des lecciones morales, enana!",251,"\dxn[Hakan]Jangan beri aku pelajaran moral, kurcaci!",machine_draft
map,315,,4,EV004,1,110,101,show_text,"\sh\dxn[Eda]¡Me importa poco que lo entiendas o no, he venido a recuperar mi collar!",251,"\sh\dxn[Eda]Saya tidak peduli apakah Anda memahaminya atau tidak, saya datang untuk mengambil kalung saya kembali!",machine_draft
map,315,,4,EV004,1,117,101,show_text,\dxn[Hakan](Qué persistente es la muchacha...),251,\dxn[Hakan](Betapa gigihnya gadis itu...),machine_draft
map,315,,4,EV004,1,143,101,show_text,"\sh\dxn[Eda]¡Ey, es mi collar!",251,"\sh\dxn[Eda]Hei, ini kalungku!",machine_draft
map,315,,4,EV004,1,147,101,show_text,\dxn[Hakan]Yo soy el dios supremo de estas tierras...,251,\dxn[Hakan]Saya adalah dewa tertinggi di negeri ini...,machine_draft
map,315,,4,EV004,1,152,101,show_text,\dxn[Hakan]Si tienes tiempo de darme lecciones de vida...,251,\dxn[Hakan]Jika Anda punya waktu untuk memberi saya pelajaran hidup...,machine_draft
map,315,,4,EV004,1,159,101,show_text,\sh\dxn[Hakan]¡Tienes tiempo para aprender a volar!,251,\sh\dxn[Hakan]Anda punya waktu untuk belajar terbang!,machine_draft
map,315,,4,EV004,1,181,101,show_text,"\sh\dxn[Eda]¡Mi collar, lo ha lanzado!",251,"\sh\dxn[Eda]Kalungku, dia telah melepaskannya!",machine_draft
map,315,,4,EV004,1,189,101,show_text,"\sh\dxn[Hakan]¡Ja, ja, ja! ¡¿Qué harás ahora?!",251,\sh\dxn[Hakan]Ha ha ha! Apa yang akan kamu lakukan sekarang?!,machine_draft
map,315,,4,EV004,1,221,101,show_text,"\sh\dxn[Eda]¡Aparta, leches!",251,"\sh\dxn[Eda]Pergi, sialan!",machine_draft
map,315,,4,EV004,1,228,101,show_text,\sh\dxn[Hakan]¡¿Q-queeeeeé?! ¡No lo decía en serio! ¡Ha saltado de verdad!,251,\sh\dxn[Hakan]A-apaaat?! Aku tidak bermaksud demikian! Itu benar-benar melonjak!,machine_draft
map,315,,4,EV004,1,261,101,show_text,\dxn[Hakan]¿¡P-pero qué demonios acaba de pasar? ¡Estos dos están locos!,251,\dxn[Hakan]B-tapi apa yang baru saja terjadi? Keduanya gila!,machine_draft
map,315,,4,EV004,1,273,101,show_text,\dxn[Hakan]Al menos ya me he librado de la mocosa... Ahora sólo queda enseñarle a Shayan quién manda.,251,\dxn[Hakan]Setidaknya aku sudah menyingkirkan bocah itu... Sekarang yang tersisa hanyalah menunjukkan kepada Shayan siapa bosnya.,machine_draft
map,315,,21,EV021,1,0,108,comment,noshadow,251,,skip_comment
map,315,,10,Cave entrance,1,6,355,script,pbCaveEntrance,251,,skip_script
map,316,,2,cCOLLAR,1,0,108,comment,noshadow,253,,skip_comment
map,316,,3,EDA,1,0,108,comment,noshadow,253,,skip_comment
map,316,,4,EV004,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),253,,skip_script
map,316,,4,EV004,1,16,101,show_text,"\dxn[Eda]¡Vamos, ya estoy cerca, un poquito más!",253,"\dxn[Eda]Ayo, saya sudah dekat, sedikit lagi!",machine_draft
map,316,,4,EV004,1,32,101,show_text,\dxn[Eda]¡Yay! ¡Ya lo tengo!,253,\dxn[Eda]Hore! Saya sudah memilikinya!,machine_draft
map,316,,4,EV004,1,38,101,show_text,\dxn[Eda]Siento que me olvido de algo...,253,\dxn[Eda]Saya merasa seperti saya melupakan sesuatu...,machine_draft
map,316,,4,EV004,1,47,101,show_text,"\sh\dxn[Eda]¡Me he tirado por impulsos, voy a morir!",253,"\sh\dxn[Eda]Aku melompat karena dorongan hati, aku akan mati!",machine_draft
map,316,,4,EV004,1,51,101,show_text,"\sh\dxn[Eda]¡Chic, ayuda!",253,"\sh\dxn[Eda]Bagus, tolong!",machine_draft
map,317,,3,Combusken,1,0,108,comment,noshadow,254,,skip_comment
map,317,,4,EV004,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),254,,skip_script
map,317,,4,EV004,1,7,101,show_text,\f[combusken002]¡Ken!,254,\f[combusken002]Ken!,machine_draft
map,318,,2,BLAZIKEN,1,0,108,comment,noshadow,255,,skip_comment
map,318,,3,EDA,1,0,108,comment,noshadow,255,,skip_comment
map,318,,4,EV004,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),255,,skip_script
map,319,,16,EV016,1,0,108,comment,noshadow,256,,skip_comment
map,319,,17,EV017,1,0,108,comment,noshadow,256,,skip_comment
map,319,,1,EV001,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),256,,skip_script
map,319,,1,EV001,1,28,101,show_text,\dxn[Eda]Chic... ¿Eres tú?,256,\dxn[Eda]Cantik... Itu kamukah?,machine_draft
map,319,,1,EV001,1,32,101,show_text,\f[blaziken000]¡Ken!,256,\f[blaziken000]Ken!,machine_draft
map,319,,1,EV001,1,42,101,show_text,"\sh\dxn[Eda]¡Eres increíble, Chic!",256,"\sh\dxn[Eda]Kamu luar biasa, Cantik!",machine_draft
map,319,,1,EV001,1,47,101,show_text,"\dxn[Eda]Pensé que me moría, me has salvado la vida.",256,"\dxn[Eda]Saya pikir saya sedang sekarat, Anda menyelamatkan hidup saya.",machine_draft
map,319,,1,EV001,1,52,101,show_text,\f[blaziken001]Ken...,256,\f[blaziken001]Ken...,machine_draft
map,319,,1,EV001,1,60,101,show_text,"\dxn[Eda]En fin, ahora que tengo el collar de vuelta...",256,"\dxn[Eda]Pokoknya, sekarang saya sudah mendapatkan kalung itu kembali...",machine_draft
map,319,,1,EV001,1,73,101,show_text,"\dxn[Eda]¡Es hora de terminar con todo esto, Chic!",256,"\dxn[Eda]Saatnya mengakhiri semua ini, Chic!",machine_draft
map,319,,1,EV001,1,80,101,show_text,\sh\dxn[Eda]¡Vamos a demostrarle quién manda en esta jungla!,256,\sh\dxn[Eda]Ayo tunjukkan padanya siapa bos di hutan ini!,machine_draft
map,319,,1,EV001,1,87,355,script,def pbInstantEvolution(poke1),256,,skip_script
map,319,,1,EV001,1,88,655,script_cont,for i in (0...$Trainer.party.length),256,,skip_script
map,319,,1,EV001,1,89,655,script_cont,if $Trainer.party[i].species == poke1,256,,skip_script
map,319,,1,EV001,1,90,655,script_cont,pkmn = $Trainer.party[i],256,,skip_script
map,319,,1,EV001,1,91,655,script_cont,pkmn.species = :BLAZIKEN,256,,skip_script
map,319,,1,EV001,1,92,655,script_cont,end,256,,skip_script
map,319,,1,EV001,1,93,655,script_cont,end,256,,skip_script
map,319,,1,EV001,1,94,655,script_cont,end,256,,skip_script
map,319,,1,EV001,1,95,355,script,pbInstantEvolution(:COMBUSKEN),256,,skip_script
map,319,,1,EV001,1,98,355,script,"pbRemoveDependency2(""FollowerPkmn"")",256,,skip_script
map,319,,1,EV001,1,102,101,show_text,"<ac>Es recomendable guardar en este punto, no podrás guardar hasta después de varias cinemáticas</ac>",256,"<ac>Disarankan untuk menyimpan pada saat ini, Anda tidak akan dapat menyimpan sampai setelah beberapa cutscene</ac>",machine_draft
map,319,,18,EV018,1,0,108,comment,noshadow,256,,skip_comment
map,319,,3,bLAZIKEN GOD,1,0,355,script,pbSetPokemonCenter,256,,skip_script
map,319,,3,bLAZIKEN GOD,1,2,101,show_text,\f[blaziken000]¡Ken!,256,\f[blaziken000]Ken!,machine_draft
map,319,,3,bLAZIKEN GOD,1,4,101,show_text,<ac>¿Quieres volver a la Cima Tué-Tué?,256,<ac>Apakah Anda ingin kembali ke KTT Tué-Tué?,machine_draft
map,319,,3,bLAZIKEN GOD,1,5,102,choices,Sip,256,Ya,machine_draft
map,319,,3,bLAZIKEN GOD,1,5,102,choices,No,256,Tidak,machine_draft
map,319,,3,bLAZIKEN GOD,1,6,402,choice_branch,Sip,256,Ya,machine_draft
map,319,,3,bLAZIKEN GOD,1,9,101,show_text,"\dxn[Eda]¡En marcha, volvamos a la cima!",256,"\dxn[Eda]Ayo berangkat, kembali ke puncak!",machine_draft
map,319,,3,bLAZIKEN GOD,1,19,402,choice_branch,No,256,Tidak,machine_draft
map,319,,3,bLAZIKEN GOD,2,0,355,script,pbSetPokemonCenter,256,,skip_script
map,319,,15,EV015,1,0,108,comment,noshadow,256,,skip_comment
map,319,,4,EV004,1,0,108,comment,noshadow,256,,skip_comment
map,320,,16,cCOLLAR,1,0,108,comment,noshadow,257,,skip_comment
map,320,,18,EV018,1,0,108,comment,noshadow,257,,skip_comment
map,320,,19,EV019,1,0,108,comment,noshadow,257,,skip_comment
map,320,,20,EV020,1,0,108,comment,noshadow,257,,skip_comment
map,320,,4,EV004,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),257,,skip_script
map,320,,4,EV004,1,11,101,show_text,\dxn[Hakan]El sol está a punto de esconderse...,257,\dxn[Hakan]Matahari akan terbenam...,machine_draft
map,320,,4,EV004,1,22,101,show_text,\dxn[Hakan]Es hora de volver a casa.,257,\dxn[Hakan]Saatnya pulang.,machine_draft
map,320,,4,EV004,1,31,101,show_text,"\sh\dxn[???]¡No tan rápido, Hakan!",257,"\sh\dxn[???]Tidak secepat itu, Hakan!",machine_draft
map,320,,4,EV004,1,77,101,show_text,\sh\dxn[Hakan]¡¿P-pero qué demonios eres? ¡Pensaba que habías muerto!,257,\sh\dxn[Hakan]B-tapi kamu ini apa? Saya pikir kamu sudah mati!,machine_draft
map,320,,4,EV004,1,82,101,show_text,\sh\dxn[Eda]¡Yo nunca moriría por algo tan simple!,257,\sh\dxn[Eda]Saya tidak akan pernah mati untuk sesuatu yang begitu sederhana!,machine_draft
map,320,,4,EV004,1,92,101,show_text,\dxn[Eda]¡Y menos... si tengo a Chic a mi lado!,257,\dxn[Eda]Dan terlebih lagi... jika ada Chic di sisiku!,machine_draft
map,320,,4,EV004,1,96,101,show_text,\f[blaziken000]¡Ken!,257,\f[blaziken000]Ken!,machine_draft
map,320,,4,EV004,1,104,101,show_text,"\dxn[Eda]¡Y aunque hubiese muerto, habría vuelto del infierno para derrotarte!",257,"\dxn[Eda]Dan bahkan jika aku mati, aku akan kembali dari neraka untuk mengalahkanmu!",machine_draft
map,320,,4,EV004,1,112,101,show_text,\dxn[Hakan]¿De qué diablos estás hablando?,257,\dxn[Hakan]Apa yang kamu bicarakan?,machine_draft
map,320,,4,EV004,1,117,101,show_text,"\dxn[Hakan]Ya tienes tu estúpido collar, ¿qué más quieres de mí?",257,"\dxn[Hakan]Kamu sudah mempunyai kalung bodohmu, apa lagi yang kamu inginkan dariku?",machine_draft
map,320,,4,EV004,1,121,101,show_text,"\dxn[Eda]¡Voy a quitarte el trono, Hakan!",257,"\dxn[Eda]Aku akan mengambil takhtamu, Hakan!",machine_draft
map,320,,4,EV004,1,128,101,show_text,"\sh\dxn[Eda]¡Ya no tiene que ver conmigo, tiene que ver con Shayan!",257,"\sh\dxn[Eda]Ini bukan tentang saya lagi, ini tentang Shayan!",machine_draft
map,320,,4,EV004,1,132,101,show_text,\sh\dxn[Eda]¡No vamos a perdonar lo que le has hecho a él y a la aldea!,257,\sh\dxn[Eda]Kami tidak akan memaafkan apa yang telah Anda lakukan padanya dan desa!,machine_draft
map,320,,4,EV004,1,142,101,show_text,\f[blaziken002]¡Ken!,257,\f[blaziken002]Ken!,machine_draft
map,320,,4,EV004,1,145,101,show_text,"\dxn[Eda]¡Si no quieres rectificar tu comportamiento por debate, lo haremos a patadas!",257,"\dxn[Eda]Jika Anda tidak ingin memperbaiki perilaku Anda dengan berdebat, kami akan menendangnya!",machine_draft
map,320,,4,EV004,1,150,101,show_text,"\sh\dxn[Hakan]¡No me hagas reír, Trubbish de la ciudad!",257,"\sh\dxn[Hakan]Jangan membuatku tertawa, Kota Trubbish!",machine_draft
map,320,,4,EV004,1,158,101,show_text,\dxn[Hakan]¡No entiendes lo que significa ser el Rey de la jungla!,257,\dxn[Hakan]Anda tidak mengerti apa artinya menjadi Raja hutan!,machine_draft
map,320,,4,EV004,1,163,101,show_text,\dxn[Hakan]¿¡Acaso no recuerdas la paliza que te di antes!?,257,\dxn[Hakan]Apakah kamu tidak ingat pemukulan yang kuberikan padamu tadi!?,machine_draft
map,320,,4,EV004,1,180,101,show_text,\dxn[Eda]Esa vez no la tenía a ella...,257,\dxn[Eda]Saat itu saya tidak memilikinya...,machine_draft
map,320,,4,EV004,1,188,101,show_text,"\dxn[Eda]¡Latias, vamos a demostrarle lo fuertes que nos hicimos en el Jardín de los Sueños!",257,"\dxn[Eda]Latias, ayo tunjukkan padanya betapa kuatnya kita di Taman Impian!",machine_draft
map,320,,4,EV004,1,192,101,show_text,\f[latias001]¡Lat!,257,\f[latias001]Lat!,machine_draft
map,320,,4,EV004,1,199,101,show_text,\sh\dxn[Hakan]Esta vez... ¡Te quitaré de mi camino para siempre!,257,\sh\dxn[Hakan]Kali ini... Aku akan menyingkirkanmu selamanya!,machine_draft
map,320,,4,EV004,1,209,101,show_text,\f[annihilape000]¡Annihilape!,257,\f[annihilape000]Annihilape!,machine_draft
map,320,,4,EV004,1,215,101,show_text,"\dxn[Hakan]La última vez, sólo contaba con él.",257,"\dxn[Hakan]Terakhir kali, saya hanya mengandalkan dia.",machine_draft
map,320,,4,EV004,1,223,101,show_text,"\dxn[Hakan]¡Pero gracias al agua sagrada que robé, mi equipo está al completo de nuevo!",257,"\dxn[Hakan]Tetapi berkat air suci yang saya curi, tim saya lengkap kembali!",machine_draft
map,320,,4,EV004,1,227,101,show_text,\sh\dxn[Hakan]¡Vas a ver lo que significan años de heridas y experiencia!,257,\sh\dxn[Hakan]Anda akan melihat apa arti luka dan pengalaman bertahun-tahun!,machine_draft
map,320,,4,EV004,1,230,355,script,"pkmn = Pokemon.new(:LATIAS,47)",257,,skip_script
map,320,,4,EV004,1,231,655,script_cont,pkmn.iv[:HP] = 31,257,,skip_script
map,320,,4,EV004,1,232,655,script_cont,pkmn.iv[:DEFENSE] = 31,257,,skip_script
map,320,,4,EV004,1,233,655,script_cont,pkmn.iv[:ATTACK] = 31,257,,skip_script
map,320,,4,EV004,1,234,655,script_cont,pkmn.iv[:SPECIAL_ATTACK] = 31,257,,skip_script
map,320,,4,EV004,1,235,655,script_cont,pkmn.iv[:SPECIAL_DEFENSE] = 31,257,,skip_script
map,320,,4,EV004,1,236,655,script_cont,pkmn.iv[:SPEED] = 31,257,,skip_script
map,320,,4,EV004,1,237,655,script_cont,pkmn.nature = :CALM,257,,skip_script
map,320,,4,EV004,1,238,655,script_cont,pkmn.learn_move(:MISTBALL),257,,skip_script
map,320,,4,EV004,1,239,655,script_cont,pkmn.learn_move(:DRAGONPULSE),257,,skip_script
map,320,,4,EV004,1,240,655,script_cont,pkmn.learn_move(:RECOVER),257,,skip_script
map,320,,4,EV004,1,241,355,script,pkmn.learn_move(:THUNDERBOLT),257,,skip_script
map,320,,4,EV004,1,242,655,script_cont,pkmn.obtain_map = 182,257,,skip_script
map,320,,4,EV004,1,243,655,script_cont,pbAddPokemonSilent(pkmn),257,,skip_script
map,320,,4,EV004,1,244,655,script_cont,pkmn.ev[:SPECIAL_DEFENSE]= 252,257,,skip_script
map,320,,4,EV004,1,245,655,script_cont,pkmn.ev[:SPECIAL_ATTACK]= 252,257,,skip_script
map,320,,4,EV004,1,246,655,script_cont,pkmn.ev[:HP]= 6,257,,skip_script
map,320,,4,EV004,1,253,355,script,"setBattleRule(""base"", """")",257,,skip_script
map,320,,4,EV004,1,271,101,show_text,\f[annihilape000]¡Annihilape!,257,\f[annihilape000]Annihilape!,machine_draft
map,320,,4,EV004,1,286,101,show_text,\sh\dxn[Hakan]¡¿C-cómo es posible?!,257,\sh\dxn[Hakan]H-bagaimana ini mungkin?!,machine_draft
map,320,,4,EV004,1,290,101,show_text,"\dxn[Hakan]¡Annihilape, tú... no puedes caer! ¡Somos los reyes de esta jungla!",257,"\dxn[Hakan]Annihilape, kamu... tidak boleh jatuh! Kami adalah raja hutan ini!",machine_draft
map,320,,4,EV004,1,296,101,show_text,"\dxn[Eda]¡Realmente lo conseguí, no puedo creerlo!",257,"\dxn[Eda]Saya benar-benar mengerti, saya tidak percaya!",machine_draft
map,320,,4,EV004,1,303,101,show_text,"\sh\dxn[Eda]¡Sois estupendos, chicos!",257,\sh\dxn[Eda]Kalian hebat!,machine_draft
map,320,,4,EV004,1,307,101,show_text,\f[blaziken000]¡Ken!,257,\f[blaziken000]Ken!,machine_draft
map,320,,4,EV004,1,310,101,show_text,\f[latias001]¡Lat!,257,\f[latias001]Lat!,machine_draft
map,320,,4,EV004,1,325,101,show_text,\sh\dxn[Hakan]¡No... me niego a reconocerlo!,257,\sh\dxn[Hakan]Tidak... Saya menolak mengakuinya!,machine_draft
map,320,,4,EV004,1,333,101,show_text,\sh\dxn[Hakan]¡Yo seré quien termine con el mandato de la Familia Real y se convierta en el Rey de Akebia! ¡Destruiré todo lo que hay en mi camino si es necesario!,257,\sh\dxn[Hakan]Aku akan menjadi orang yang mengakhiri kekuasaan Keluarga Kerajaan dan menjadi Raja Akebia! Aku akan menghancurkan semua yang menghalangi jalanku jika perlu!,machine_draft
map,320,,4,EV004,1,337,101,show_text,"\dxn[???]¡Se acabó el juego, hermano!",257,"\dxn[???]Permainan selesai, saudara!",machine_draft
map,320,,4,EV004,1,377,101,show_text,\sh\dxn[Hakan]¡S-Silvano! ¡¿Qué diablos haces tú aquí?!,257,\sh\dxn[Hakan]S-Silvano! Apa yang kamu lakukan di sini?!,machine_draft
map,320,,4,EV004,1,381,101,show_text,"\dxn[Silvano]¡Eda, me alegra ver que estás bien!",257,"\dxn[Silvano]Eda, saya senang melihat Anda baik-baik saja!",machine_draft
map,320,,4,EV004,1,386,101,show_text,"\dxn[Silvano]¡Has conseguido ganarme tanto a mí como a mi hermano, te has convertido en la Reina de la jungla! ¡Quién iba a decirlo!",257,"\dxn[Silvano]Kamu telah berhasil memenangkan hati aku dan saudaraku, kamu telah menjadi Ratu hutan! Siapa yang akan mengatakannya!",machine_draft
map,320,,4,EV004,1,391,101,show_text,\dxn[Eda]¡Silvano! ¿Cómo tú por aquí? ¿No se suponía que estabas enfermo en Ciudad Cardenal?,257,\dxn[Eda]Silvano! Bagaimana kabarmu di sini? Bukankah kamu seharusnya sakit di Cardenal City?,machine_draft
map,320,,4,EV004,1,395,101,show_text,"\dxn[Silvano]¡Ya me he recuperado de ese insignificante veneno, algo tan superfluo no podría acabar con mi vida! ¡Ja, Ja, Ja!",257,"\dxn[Silvano]Saya telah pulih dari racun yang tidak penting itu, sesuatu yang berlebihan tidak dapat mengakhiri hidup saya! Ha ha ha!",machine_draft
map,320,,4,EV004,1,401,101,show_text,"\dxn[Eda]Tìpico de él, la verdad...",257,"\dxn[Eda] Tipikal dia, kok..",machine_draft
map,320,,4,EV004,1,425,101,show_text,"\dxn[Silvano]Sin embargo, no estoy aquí para hablar de mí.",257,"\dxn[Silvano]Namun, saya di sini bukan untuk membicarakan diri saya sendiri.",machine_draft
map,320,,4,EV004,1,431,101,show_text,"\sh\dxn[Silvano]¡¿Qué narices has estado haciendo durante estos años, Hakan?!",257,"\sh\dxn[Silvano]Apa yang kamu lakukan selama ini, Hakan?!",machine_draft
map,320,,4,EV004,1,435,101,show_text,\sh\dxn[Silvano]¡Shayan me ha contado todo lo has estado haciendo! ¡¿Qué demonios crees que te enseñé hace unos años?!,257,\sh\dxn[Silvano]Shayan memberi tahu saya semua yang telah Anda lakukan! Menurutmu apa yang aku ajarkan padamu beberapa tahun yang lalu?!,machine_draft
map,320,,4,EV004,1,443,101,show_text,\dxn[Hakan]¡Más bien deberías explicarte tú primero!,257,\dxn[Hakan]Sebaiknya Anda menjelaskan diri Anda terlebih dahulu!,machine_draft
map,320,,4,EV004,1,448,101,show_text,\sh\dxn[Hakan]¡¿Porqué narices te largaste de la villa para seguir los pasos de esos malditos mafiosos?!,257,\sh\dxn[Hakan]Kenapa kamu meninggalkan kota untuk mengikuti jejak para gangster sialan itu?!,machine_draft
map,320,,4,EV004,1,454,101,show_text,\dxn[Silvano]¡¿Es que acaso no captaste nada de lo que ocurrió ese día?!,257,\dxn[Silvano]Apakah Anda tidak menangkap apa pun yang terjadi hari itu?!,machine_draft
map,320,,4,EV004,1,459,101,show_text,\ts[2]\dxn[Hakan]¡¿Q-qué quieres decir?!,257,\ts[2]\dxn[Hakan]A-apa maksudmu?!,machine_draft
map,320,,4,EV004,1,464,101,show_text,"\dxn[Silvano]Ese mismo día que llegó la Familia Real, yo salí de la villa para recolectar comida.",257,"\dxn[Silvano]Pada hari yang sama ketika Keluarga Kerajaan tiba, saya meninggalkan vila untuk mengambil makanan.",machine_draft
map,320,,4,EV004,1,468,101,show_text,"\dxn[Silvano]Sin embargo, me topé con ellos de camino...",257,"\dxn[Silvano]Namun, saya bertemu mereka di jalan...",machine_draft
map,320,,21,EV021,1,0,108,comment,noshadow,257,,skip_comment
map,321,,16,EV016,1,0,108,comment,noshadow,258,,skip_comment
map,321,,17,EV017,1,0,108,comment,noshadow,258,,skip_comment
map,321,,6,Mankey1,1,0,108,comment,noshadow,258,,skip_comment
map,321,,1,Mankey3,1,0,108,comment,noshadow,258,,skip_comment
map,321,,18,EV018,1,0,108,comment,noshadow,258,,skip_comment
map,321,,2,EV002,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),258,,skip_script
map,321,,2,EV002,1,5,355,script,"$game_screen.weather(:Rain, 1, 50)",258,,skip_script
map,321,,2,EV002,1,7,101,show_text,Mis Pokémon y yo hicimos lo que pudimos para deterlos.,258,Saya dan Pokémon saya melakukan apa yang kami bisa untuk menghentikan mereka.,machine_draft
map,321,,2,EV002,1,9,101,show_text,"A pesar de nuestra fuerza, consiguieron ganarnos prácticamente sin mucho esfuerzo.",258,"Meskipun kami kuat, mereka berhasil mengalahkan kami dengan praktis tanpa banyak usaha.",machine_draft
map,321,,2,EV002,1,11,101,show_text,"Mi moral estaba por los suelos, nunca pensé que existiera gente más fuerte que nosotros, los reyes de la jungla.",258,"Semangat saya berada di titik terendah, saya tidak pernah menyangka ada orang yang lebih kuat dari kami, raja hutan.",machine_draft
map,321,,2,EV002,1,15,101,show_text,"\dxn[Silvano]\ts[2]Arf, arf... ¿Tan fuerte es la Familia Real? ¿Es esta fuerza siquiera humana?",258,"\dxn[Silvano]\ts[2]Arf, arf... Apakah Keluarga Kerajaan sekuat itu? Apakah kekuatan ini bahkan milik manusia?",machine_draft
map,321,,2,EV002,1,19,101,show_text,"\dxn[Henry]Parece que este era un pez de los gordos, se ha resistido bastante.",258,"\dxn[Henry]Sepertinya ini adalah ikan besar, ia cukup tahan.",machine_draft
map,321,,2,EV002,1,29,101,show_text,\dxn[Henry]¡Aunque nadie puede hacerle frente a los mismísimos dioses!,258,\dxn[Henry]Meskipun tidak ada seorang pun yang mampu melawan para dewa itu sendiri!,machine_draft
map,321,,2,EV002,1,37,101,show_text,"\dxn[Henry]¡Sophie, William, ocuparos de él y terminad de conquistar esta zona de la región, con esto sólo nos quedaría la zona del sur!",258,"\dxn[Henry]Sophie, William, jaga dia dan selesaikan penaklukan wilayah ini, dengan ini kita hanya akan memiliki wilayah selatan yang tersisa!",machine_draft
map,321,,2,EV002,1,42,101,show_text,"\sh\dxn[Sophie]¡A la orden, majestad!",258,"\sh\dxn[Sophie]Atas perintah Anda, Yang Mulia!",machine_draft
map,321,,2,EV002,1,47,101,show_text,\ts[2]\dxn[William]Alright.,258,\ts[2]\dxn[William]Baiklah.,machine_draft
map,321,,2,EV002,1,56,101,show_text,"\sh\dxn[Silvano]¡Por favor, deténgase!",258,\sh\dxn[Silvano]Tolong hentikan!,machine_draft
map,321,,2,EV002,1,60,101,show_text,\dxn[Silvano]¡No puedo permitir que le hagan daño a mi familia!,258,\dxn[Silvano]Aku tidak bisa membiarkan mereka menyakiti keluargaku!,machine_draft
map,321,,2,EV002,1,64,101,show_text,"\sh\dxn[Silvano]¡Haré lo que sea necesario para que les dejéis en paz, os serviré hasta la muerte si es necesario!",258,"\sh\dxn[Silvano]Saya akan melakukan apa pun untuk membuat Anda meninggalkan mereka sendirian, saya akan melayani Anda sampai mati jika perlu!",machine_draft
map,321,,2,EV002,1,69,101,show_text,"\dxn[Silvano]¡Por favor, se lo suplico!",258,"\dxn[Silvano]Tolong, saya mohon!",machine_draft
map,321,,2,EV002,1,77,101,show_text,\ts[2]\dxn[Henry]Hmm...,258,\ts[2]\dxn[Henry]Hmm...,machine_draft
map,321,,2,EV002,1,81,101,show_text,\dxn[Henry]Lo más complicado del ser humano es doblegar su voluntad.,258,\dxn[Henry]Hal yang paling rumit dalam diri manusia adalah membengkokkan kemauannya.,machine_draft
map,321,,2,EV002,1,86,101,show_text,"\dxn[Henry]Pero parece que lo hemos logrado en este simio, ¡Ja, ja, ja!",258,"\dxn[Henry]Tapi sepertinya kita sudah mencapainya di kera ini, Ha, ha, ha!",machine_draft
map,321,,2,EV002,1,95,101,show_text,"\sh\dxn[Henry]¡Muy bien, trabajarás en el gimnasio de Ciudad Verderón en nombre de la Familia Real!",258,"\sh\dxn[Henry]Baiklah, Anda akan bekerja di gym Ciudad Verderón atas nama Keluarga Kerajaan!",machine_draft
map,321,,2,EV002,1,105,101,show_text,"\dxn[Henry]Sin embargo, NO podrás volver a este lugar y tendrás que decirle lo siguiente a tu familia...",258,"\dxn[Henry]Namun, Anda TIDAK akan dapat kembali ke tempat ini dan Anda harus memberi tahu keluarga Anda hal berikut...",machine_draft
map,321,,2,EV002,1,111,355,script,"$game_screen.weather(:None,0,0)",258,,skip_script
map,321,,3,Mankey1,1,0,108,comment,noshadow,258,,skip_comment
map,321,,15,EV015,1,0,108,comment,noshadow,258,,skip_comment
map,321,,4,Mankey3,1,0,108,comment,noshadow,258,,skip_comment
map,322,,16,cCOLLAR,1,0,108,comment,noshadow,259,,skip_comment
map,322,,18,EV018,1,0,108,comment,noshadow,259,,skip_comment
map,322,,19,EV019,1,0,108,comment,noshadow,259,,skip_comment
map,322,,20,EV020,1,0,108,comment,noshadow,259,,skip_comment
map,322,,4,EV004,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),259,,skip_script
